Name Number,Magnitude H,Magnitude G,Mean anomaly,Arg. perihelion,Long. node,Inclination,Eccentricity,Semimajor axis,Epoch (MJD)
-none-
1978UJ 2415,12,0.15,148.59737,204.1098,89.906937,2.374103,0.0388507,2.6585473,48800
1978UJ2 3239,14.3,0.15,131.1792,238.89283,93.919598,3.021015,0.221576,2.1841556,48800
1978UN2 3643,13.2,0.15,229.31032,3.150968,56.95818,13.892946,0.1503378,2.4025077,48800
1978UO2 3650,12,0.15,214.03564,280.77374,38.296343,14.58417,0.2309959,3.1373252,48800
1978UQ2 2851,12.3,0.15,164.19251,15.231795,50.810563,8.563836,0.1255194,2.4782019,48800
1978UU1 4273,14.5,0.15,269.16861,241.01206,127.44085,3.026016,0.2276299,2.3936588,48800
1978VB 4471,12.4,0.15,303.86236,41.887472,345.96383,13.891282,0.1616818,2.8597092,48800
1978VH8 4365,12.6,0.15,61.287459,54.735592,245.42288,1.034487,0.0538415,2.8507844,48800
1978VK9 4012,13.4,0.15,48.999822,132.78813,245.33103,4.560954,0.1631782,2.2468539,48800
1978VQ3 3926,14.2,0.15,81.268237,234.96824,239.65715,9.172127,0.126809,2.5530892,48800
1978VV5 4364,14.2,0.15,194.13909,46.132877,139.82223,1.736828,0.1385571,2.3281068,48800
1978WH14 3241,12.2,0.15,188.8387,312.06335,127.35705,1.642706,0.1635775,3.0405618,48800
1978WM14 3011,11.9,0.15,126.95763,210.75093,207.45225,6.198457,0.1947485,3.2101512,48800
1978WN14 3297,12.3,0.15,166.45883,292.23592,112.44083,2.372899,0.1690339,3.1386384,48800
1978WU14 4431,11.2,0.15,178.91131,218.43598,223.76737,10.898238,0.1094419,3.0563594,48800
1978WW11 4312,13.1,0.15,286.1524,286.41816,91.41175,4.424202,0.1531794,2.3840178,48800
1979 HE5 4780,13.7,0.15,99.85171,118.84913,108.33281,4.67692,0.0599098,2.1704083,49000
1979 HH3 5456,13.1,0.15,359.34437,144.05811,44.36898,7.03186,0.0500184,2.3578185,49200
1979 KR 5270,13.1,0.15,74.8217,50.87071,200.40001,11.3256,0.1395346,2.5749564,49000
1979 MH7 5271,13.1,0.15,133.75542,52.73718,131.30578,14.04853,0.1149131,2.6697422,49000
1979 ML 4853,13,0.15,127.60411,135.73611,146.20838,8.30893,0.2537082,2.5357492,49000
1979 MS6 5019,13,0.15,345.14589,271.63391,244.18247,5.55508,0.0758923,2.4251294,49000
1979 OB 5246,14.4,0.15,19.38298,140.05275,181.23736,5.61533,0.2832062,2.224348,49000
1979 OD15 4964,13.6,0.15,294.37902,204.58279,167.67378,4.91386,0.1243405,2.2620894,49000
1979 OK15 4884,14.3,0.15,38.86691,132.14264,155.14759,4.70047,0.1674093,2.2242495,49000
1979 QK4 4985,12.9,0.15,65.64855,14.6884,15.05809,0.84609,0.1625335,3.2286281,49000
1979 QZ1 5088,12.5,0.15,46.90938,84.99813,6.68994,0.59867,0.1450287,3.1156055,49000
1979 SA8 5220,13.5,0.15,15.14124,271.763,23.72368,5.41455,0.2037599,2.2685005,49000
1979 SJ11 4687,12.2,0.15,102.18255,177.76127,268.21633,3.87928,0.1447165,3.1150394,49000
1979 SL7 4986,13.4,0.15,29.34721,233.54005,214.66053,5.61702,0.2086253,2.5674305,49000
1979 SN 5089,12.5,0.15,202.05827,126.40818,345.48878,13.01175,0.0804751,2.7935771,49000
1979 SO11 4658,12.6,0.15,153.53463,204.33655,153.16943,1.12926,0.2000906,3.1541413,49000
1979 SP 3601,12.4,0.15,38.103645,346.65047,61.979314,2.310216,0.1472879,3.2477904,48800
1979 SU9 4657,12,0.15,135.23555,36.68759,0.23825,0.2994,0.1664233,3.1214307,49000
1979 SX2 4686,13,0.15,247.44736,115.32827,237.32582,4.46995,0.1581224,2.3653994,49000
1979 UQ 5363,13.6,0.15,349.63471,135.67031,244.84951,2.76234,0.1758467,2.2411636,49000
1979 VG 4728,13.7,0.15,261.55141,20.70459,24.42027,5.96622,0.1126585,2.3078553,49000
1979 VN 5614,12.9,0.15,325.28923,119.06639,213.68303,6.60829,0.3309617,2.867156,49200
1979 WK1 3421,13.6,0.15,336.71608,204.41331,244.02862,2.460821,0.0924255,2.2334381,48800
1979 YO 5160,12.8,0.15,347.89074,155.26431,129.31229,8.27581,0.0706721,2.4014368,49000
1979 YS 5546,12.5,0.15,16.38079,242.61658,287.54268,12.16228,0.1163202,2.6218563,49200
1979EE 4168,13.9,0.15,117.08425,151.64003,328.41114,12.343527,0.2415627,2.5636015,48800
1979FE 3665,12.4,0.15,325.70245,279.32348,115.56563,15.054825,0.0889856,2.418448,48800
1979FU2 4521,11.4,0.15,90.229562,218.88222,48.402193,14.395757,0.0866825,3.1187754,48800
1979FV1 4236,11.3,0.15,56.239928,161.00259,349.32038,7.312911,0.0256821,3.4446959,48800
1979HF5 3653,13.4,0.15,310.11028,73.420556,182.95922,4.95021,0.0991192,2.2361643,48800
1979HG5 3885,12.1,0.15,253.13788,150.67047,145.34127,5.315997,0.0694583,2.7562215,48800
1979HK1 4313,12.8,0.15,55.670528,151.95912,44.504603,9.263685,0.0109582,2.6529239,48800
1979HP 3666,11.9,0.15,172.39132,51.737151,120.57272,2.355386,0.1124136,3.1306703,48800
1979HX4 4188,12.6,0.15,117.65149,227.47994,136.49794,6.121481,0.1498655,2.3355669,48800
1979MC 4551,14,0.15,144.56055,160.72302,148.44233,12.14198,0.2692197,2.4275925,48800
1979ME9 3970,12.4,0.15,63.058769,303.61874,22.099223,15.178593,0.1327658,2.5563451,48800
1979MH 2275,13.2,0.15,203.66578,153.76895,197.44725,6.386863,0.1693653,2.2969826,48800
1979ML3 4314,13.2,0.15,77.106304,22.227433,225.9827,3.205399,0.0968116,2.5935539,48800
1979MV6 3756,13.8,0.15,136.74763,98.333054,226.302,3.533201,0.0606243,2.4183741,48800
1979OB15 3298,13.4,0.15,189.83758,50.609495,285.55063,2.570311,0.1914373,2.354969,48800
1979OM15 4013,11.8,0.15,96.150695,152.29768,193.3351,0.537968,0.1868265,3.1382604,48800
1979QA10 3283,13,0.15,170.485,351.79237,356.92328,6.891481,0.0997432,2.3977325,48800
1979QE10 4621,13.4,0.15,212.75175,104.60461,193.87978,3.0347,0.2128122,2.386563,48800
1979QL8 3818,14.3,0.15,214.30575,62.462366,244.59427,2.039984,0.1790803,2.3691361,48800
1979QP8 3618,12.5,0.15,125.50601,93.997541,234.43612,1.991786,0.1923773,3.1389732,48800
1979SA10 3845,11.7,0.15,321.97358,254.33278,190.0956,5.906501,0.1844966,3.4005556,48800
1979SB1 3443,13.3,0.15,201.34812,111.38731,185.10921,12.663615,0.3095591,2.3907083,48800
1979SD4 4237,13,0.15,336.84957,344.83898,29.644854,3.16721,0.094941,2.6458126,48800
1979SF 2936,12.4,0.15,22.384303,322.58679,334.08883,8.470819,0.07579,2.6787084,48800
1979SG10 4014,11.9,0.15,341.46048,131.62227,273.48266,1.110099,0.0460957,3.4207826,48800
1979SL11 4315,12.4,0.15,229.79065,264.34368,29.542165,16.734565,0.2896627,2.9823332,48800
1979SL9 3799,11.7,0.15,211.20499,96.834959,157.08718,1.346846,0.1526977,3.1423018,48800
1979SQ11 4592,12.1,0.15,95.488551,301.35028,70.570931,0.449856,0.1646372,3.1867225,48800
1979SR9 3836,13.8,0.15,5.661475,204.55299,78.244299,2.039253,0.1458416,2.2383978,48800
1979SV9 4189,13.4,0.15,276.63252,126.73304,194.38705,5.346829,0.1352733,2.301931,48800
1979SZ9 3399,12.4,0.15,142.82036,348.13574,0.850645,0.169016,0.1742341,3.102478,48800
1979TK 3340,13.6,0.15,328.65098,283.12183,35.867973,5.607996,0.1943691,2.2334059,48800
1979TM 3014,13,0.15,213.11216,179.86099,140.78392,0.982535,0.2266549,2.365601,48800
1979TZ1 4316,12.1,0.15,82.924359,171.62869,340.91236,1.254948,0.0210872,2.8974055,48800
1979UA2 2729,11.4,0.15,255.65569,267.29818,64.354459,3.173268,0.0684532,2.8878732,48800
1979UD2 4562,13,0.15,173.89726,35.926996,264.65216,3.417233,0.1425994,2.4716675,48800
1979UY3 3661,12,0.15,61.937276,139.21994,18.107456,1.958121,0.0576082,2.9287836,48800
1979VA 4015,15.99,0.15,347.20356,90.87029,271.0646,2.785973,0.6228013,2.6415515,48800
1979WD 3628,12.6,0.15,92.567401,187.65257,157.05756,6.903102,0.3020876,2.5365877,48800
1979WE2 4622,12.2,0.15,90.140854,205.59991,170.7983,1.718165,0.1425102,3.2002936,48800
1979WM 2241,8.64,0.15,255.36103,290.19398,267.97212,16.585585,0.0670729,5.2336989,48800
1979WO 3171,10.8,0.15,62.786756,20.52427,32.267512,11.381854,0.1280915,3.1936651,48800
1979XK 4016,14.1,0.15,88.150142,35.60148,103.65301,0.789048,0.224724,2.4112196,48800
1979XO 3570,11.4,0.15,265.4019,223.0225,85.377681,11.30286,0.0813966,3.0238006,48800
1979XP 2778,13,0.15,282.15036,285.97164,92.129861,4.614581,0.1220358,2.2810727,48800
1979YA9 3566,12.5,0.15,152.66089,193.9482,289.67155,2.268843,0.1259422,2.3607263,48800
1979YM8 3971,11.8,0.15,291.35846,82.74382,285.35426,13.008025,0.1844814,2.8486665,48800
1979YN8 3724,11.5,0.15,320.32187,117.25119,269.69766,7.739419,0.1662165,2.7633408,48800
1979YV8 4366,12.2,0.15,72.709966,91.355005,38.781908,1.739861,0.1458808,3.1513246,48800
1980 BB 5306,12.3,0.15,32.16939,253.46629,80.39391,3.13595,0.0714699,2.8560068,49000
1980 FB 5221,12.3,0.15,29.87315,212.12169,29.763,1.61855,0.1016495,3.2089078,49000
1980 FH12 4987,13.5,0.15,241.10365,272.44479,313.43941,7.59041,0.0642093,2.2716452,49000
1980 FT3 5498,14.6,0.15,188.19003,131.33907,211.14324,2.1034,0.1471393,2.2472993,49200
1980 LE1 5547,12.3,0.15,72.60569,334.88212,240.98746,12.66135,0.121142,2.6167459,49200
1980 LU 4885,14.2,0.15,107.28494,99.94784,170.01597,3.16961,0.1696578,2.4313138,49000
1980 NB 5387,14.2,0.15,110.00406,29.82663,239.29981,1.6024,0.1711317,2.4393757,49000
1980 RC1 5364,12.9,0.15,53.84662,76.90895,281.8407,3.10164,0.2032494,2.457196,49000
1980 RO2 4729,13.1,0.15,245.82111,127.62528,252.12983,2.28052,0.1750179,2.2198212,49000
1980 SJ 4921,13.6,0.15,90.30388,144.31262,233.54155,5.18358,0.1420226,2.4122612,49000
1980 TB12 5458,12.1,0.15,145.7655,116.9523,222.71681,9.19125,0.038472,3.1677422,49200
1980 TH 5548,11.9,0.15,86.66211,122.80453,335.30401,9.98244,0.0732791,2.9959659,49200
1980 TL13 5222,10.9,0.15,95.76584,330.44392,220.89738,34.50885,0.1436088,2.7757888,49000
1980 TP 4781,14.6,0.15,335.96276,189.96768,158.78666,1.67032,0.1905094,2.1565717,49000
1980 TW5 5457,12.2,0.15,206.14256,32.17977,270.4784,3.94028,0.0323392,3.0708159,49200
1980 VU1 4988,14,0.15,115.20435,185.02791,185.89435,2.12176,0.21365,2.4063269,49000
1980 WF 4688,18.6,0.15,220.5829,212.80773,241.80081,6.40851,0.5144531,2.2332266,49000
1980 XZ 4730,10.6,0.15,215.93333,200.05853,81.19338,12.0008,0.0563961,3.1199034,49000
1980 YC 5307,13.6,0.15,110.32789,9.76353,59.43137,7.06296,0.1218851,2.4154314,49000
1980DA1 4317,10.3,0.15,222.01958,97.599364,38.870531,9.805288,0.1595657,3.9968629,48800
1980DG 3313,11.9,0.15,215.16577,344.30008,272.7627,11.375863,0.1318173,2.6536434,48800
1980DS 3715,13.5,0.15,301.10404,236.14673,145.44414,5.936748,0.0997371,2.3153532,48800
1980DW 2747,11.6,0.15,324.45834,302.20937,345.63041,5.840118,0.1146348,3.1071799,48800
1980EE2 3633,12.5,0.15,174.7184,292.69969,230.9406,3.3027,0.1023734,2.3116652,48800
1980FA 3386,12.7,0.15,354.28948,213.78571,168.77557,2.155765,0.0881387,2.8377655,48800
1980FG12 3893,13.2,0.15,10.757196,107.61276,197.03277,23.103478,0.2619259,2.4230581,48800
1980FV1 4593,11.4,0.15,242.44181,48.905039,352.32909,9.505775,0.1154781,3.0261816,48800
1980GF 4238,13.6,0.15,96.763058,41.404621,145.20344,1.844176,0.0755874,2.4065636,48800
1980JA 2811,11.9,0.15,306.75163,108.0228,332.85965,1.036503,0.0338333,2.8655926,48800
1980JC 4552,13.7,0.15,225.49826,318.60602,350.52407,2.2351,0.154921,2.1538079,48800
1980JE 3834,13.3,0.15,345.80996,170.87571,55.823014,14.039877,0.1894107,2.5547181,48800
1980JH 4190,12.8,0.15,251.23688,116.06766,198.98663,12.935886,0.1674792,2.6143401,48800
1980KH 4191,12.4,0.15,272.76027,39.256561,232.01381,12.031118,0.1419221,2.6345236,48800
1980KR1 4594,14.2,0.15,263.83013,82.752994,161.67635,4.530404,0.1425353,2.1934106,48800
1980OG 4563,13.4,0.15,161.23918,228.4914,132.15442,4.763256,0.1616229,2.2545973,48800
1980PA 3908,17.4,0.15,137.31159,125.44569,262.14047,2.167455,0.4582468,1.9250554,48800
1980PP 2522,11.6,0.15,251.32278,244.80285,273.17242,8.75344,0.0514594,3.0187638,48800
1980PQ2 3894,11.7,0.15,270.90693,187.25358,163.2819,13.362076,0.1727716,2.6244444,48800
1980PT 4170,11.5,0.15,118.45154,116.3659,172.22187,10.342731,0.0923761,3.0191377,48800
1980PV 2523,11.5,0.15,198.00034,288.66921,283.15573,8.887794,0.0404084,3.0161957,48800
1980RB1 2629,14.5,0.15,111.167,280.53371,343.61995,23.443303,0.2291185,1.7402835,48800
1980RS2 4070,13.3,0.15,163.71301,123.5269,253.53282,3.778415,0.167035,2.2519105,48800
1980RU2 3662,12,0.15,284.89425,337.76324,350.9559,13.414229,0.1740556,2.6508077,48800
1980RZ2 3560,10.5,0.15,65.224647,55.539199,325.93923,9.304932,0.1121728,3.0186648,48800
1980RZ3 4274,12.6,0.15,226.67587,12.027415,7.65189,7.377101,0.2362113,2.6892121,48800
1980SP 2647,12.5,0.15,140.5682,122.01448,290.93115,3.936158,0.1375345,2.2440221,48800
1980TA6 3763,12.7,0.15,355.50671,169.13419,23.390295,7.028637,0.1047484,2.2527991,48800
1980TF3 2630,11.8,0.15,58.491966,17.591287,3.711736,1.9395,0.120331,3.0758656,48800
1980TG 3716,13.8,0.15,110.65751,150.50547,139.14911,2.523143,0.2152451,2.3968445,48800
1980TL15 3764,13.3,0.15,97.942061,325.13614,146.32416,4.872735,0.0906593,2.2494898,48800
1980TN 2620,12.7,0.15,146.29937,316.40813,73.237647,3.090382,0.0712548,2.8613996,48800
1980TY14 4472,13.7,0.15,167.65788,42.685719,5.42805,5.839812,0.1470798,2.2405455,48800
1980VM1 3609,11.9,0.15,2.760284,31.613344,65.625619,4.84525,0.2317671,3.1352193,48800
1980VX 2581,13.3,0.15,138.3835,192.12717,260.95088,2.491946,0.0984353,2.2357717,48800
1980XM 3168,11.8,0.15,194.18703,282.59979,23.311862,10.549025,0.0957698,2.9946267,48800
1980XW 3494,12.9,0.15,186.04234,71.494881,234.84306,5.83304,0.1311699,2.3494765,48800
1980YL 2971,13.5,0.15,164.67863,352.33646,76.31592,6.998753,0.1176216,2.2459264,48800
1980YM 4018,13.5,0.15,321.53328,156.9928,252.57951,3.430897,0.1663078,2.5792734,48800
1981 DC2 5308,13.3,0.15,138.73926,98.78231,225.32379,11.8773,0.2045422,2.6586901,49000
1981 DQ 5046,12.6,0.15,74.58536,187.96511,222.02016,13.38405,0.0652884,2.5775833,49000
1981 DX1 4989,13.4,0.15,87.7926,79.12811,317.31343,12.34169,0.1828154,2.5740184,49000
1981 EA28 4815,12.9,0.15,271.71697,355.60605,7.50954,7.5672,0.136134,2.3593764,49000
1981 ED1 5388,13.6,0.15,339.69442,67.22452,359.89598,12.58807,0.1445706,2.6850174,49000
1981 ED25 5309,14.1,0.15,48.24914,124.83308,202.50825,4.03628,0.234829,2.252054,49000
1981 ED27 4854,12.9,0.15,55.81495,61.63205,174.94739,10.6833,0.0555467,2.9841004,49000
1981 EE9 4731,14.1,0.15,135.51041,140.40055,282.38294,5.83426,0.2730879,3.1219871,49000
1981 EH4 4922,13.9,0.15,88.76098,138.0093,229.93239,8.16788,0.2311429,2.6211496,49000
1981 EN1 5365,14.2,0.15,123.22271,179.04131,80.73258,1.60468,0.0951147,2.2198041,49000
1981 EO27 4923,14,0.15,181.52564,108.07714,188.78792,6.66468,0.2025159,2.1444422,49000
1981 EO34 4966,13.7,0.15,88.87685,182.99805,176.4048,9.93356,0.2114242,2.6327875,49000
1981 EO42 5047,13.3,0.15,114.78502,26.91078,6.73896,5.50776,0.1355209,2.5327849,49000
1981 EP26 5310,13.8,0.15,40.02283,45.34256,172.02349,6.1807,0.0863084,2.3896016,49000
1981 EP28 4965,13.8,0.15,357.4644,66.60655,257.05753,0.89414,0.0615543,2.9174477,49000
1981 ET26 4990,14,0.15,124.87168,278.14406,353.66636,3.89355,0.1775229,2.232383,49000
1981 EU29 4991,12.5,0.15,295.53511,8.22027,343.92345,10.51968,0.1073458,2.995986,49000
1981 EV26 4887,13.3,0.15,290.14948,93.33695,289.87815,1.00442,0.0276417,2.9195905,49000
1981 EX19 5020,14.7,0.15,126.31351,130.94795,197.55491,1.0949,0.2129617,2.1538919,49000
1981 EX6 5223,13.4,0.15,210.71619,15.14792,342.29191,16.86828,0.1598397,3.2149816,49000
1981 EY30 5366,14.1,0.15,51.01695,171.11069,158.56763,4.04183,0.2065849,2.2414157,49000
1981 EY8 5345,14,0.15,355.5991,73.47887,304.83726,6.4581,0.2380987,2.7613337,49000
1981 EZ14 4886,14.5,0.15,219.03135,139.19543,294.78358,4.81572,0.2082011,2.9185525,49000
1981 GC 5048,13.2,0.15,259.87071,271.95643,302.36609,1.38945,0.1776578,2.6233593,49000
1981 GD1 5311,13.6,0.15,130.55306,259.56178,228.37887,3.44529,0.0975291,3.0357397,49000
1981 GM1 5549,13.2,0.15,341.2852,179.60575,2.81243,13.97802,0.0976049,2.5938268,49200
1981 JX1 4888,14,0.15,64.31123,212.71391,33.49543,4.06605,0.0169596,2.3500247,49000
1981 QC 4761,13.5,0.15,32.24597,332.07737,66.24382,25.55357,0.2161523,2.3394951,49000
1981 QE3 5346,11.9,0.15,21.17546,263.95926,71.76506,2.45307,0.1834962,3.1386858,49000
1981 QG1 5418,12.8,0.15,35.33574,242.62121,175.7817,17.52598,0.306424,2.9742407,49000
1981 QH2 5272,14.4,0.15,155.64298,197.36289,155.40517,4.4444,0.1926587,2.2149608,49000
1981 QP3 5459,12.6,0.15,199.70249,219.76505,76.03539,3.13957,0.0501738,2.8818645,49200
1981 QT 5417,13.5,0.15,55.20419,92.52552,294.38053,1.46741,0.133354,2.2977337,49000
1981 QX 5573,13.2,0.15,338.60594,103.97161,178.56097,11.20673,0.2868807,2.5954346,49200
1981 RP2 5199,12,0.15,297.55738,342.48062,296.13226,12.25219,0.1766074,2.6214583,49000
1981 SD4 5091,12,0.15,275.09665,323.01191,270.60201,3.19611,0.0142377,2.7831155,49000
1981 SU2 5499,14.1,0.15,136.32045,83.91232,313.36117,2.12528,0.1339287,2.2696323,49200
1981 SW7 5419,12.1,0.15,52.69098,58.15532,298.40055,5.21305,0.193299,3.0935307,49000
1981 UB1 5550,12.4,0.15,36.48668,279.65032,146.13377,1.0987,0.1754081,3.0944795,49200
1981 UB10 5389,13,0.15,58.20059,311.98423,46.4676,8.0938,0.1565405,2.3788179,49000
1981 VC1 5049,13.6,0.15,171.71958,316.19368,50.31071,2.94544,0.1605554,2.1998956,49000
1981 VP2 5312,13.3,0.15,5.84488,282.66509,96.31474,2.84546,0.3101415,3.1593887,49000
1981 WR 5500,13.5,0.15,108.89466,340.83036,112.69768,4.39488,0.0892127,2.2805498,49200
1981 XH2 4925,11.6,0.15,61.57631,136.43991,244.55485,8.26439,0.2487961,3.0459179,49000
1981 YO1 5390,13.1,0.15,63.70285,321.89515,85.78463,23.8105,0.0771367,1.9390685,49000
1981CK 3423,12.2,0.15,36.402902,175.5697,337.75338,0.429015,0.1122826,3.0485333,48800
1981DE1 3307,13.8,0.15,240.27694,145.56377,263.46828,6.370502,0.0961881,2.2590482,48800
1981DE2 4473,12.8,0.15,101.34097,174.94639,319.98741,8.797441,0.0405925,3.0163189,48800
1981DG 2958,12.2,0.15,17.136123,319.56858,298.43014,1.028263,0.0124681,2.8732927,48800
1981DH 4192,11.5,0.15,185.87153,113.30263,214.07467,0.498916,0.1715742,3.2057936,48800
1981DK1 3287,14.2,0.15,299.77904,95.370861,213.62567,12.087102,0.2978992,2.3669773,48800
1981DK3 3805,12.4,0.15,8.820948,63.737099,312.81526,11.823815,0.1901079,2.6830648,48800
1981DM1 4523,12.2,0.15,214.94558,316.61813,210.52881,11.060363,0.1361513,2.6844124,48800
1981DP2 4052,12.2,0.15,155.63141,128.74238,306.43496,9.158909,0.0751806,3.0214009,48800
1981DQ2 3602,14.3,0.15,165.5603,231.86176,242.19923,5.577747,0.132583,2.2660197,48800
1981EA1 3610,14.5,0.15,218.04169,38.253375,116.06471,2.076798,0.0464155,2.1486144,48800
1981EA11 3725,13.8,0.15,18.881979,16.61051,346.04911,11.414485,0.2040098,2.6818322,48800
1981EB19 4394,15.3,0.15,10.351552,140.58819,168.97592,1.678212,0.2310909,2.2492006,48800
1981EB20 3593,14.4,0.15,255.14851,204.48632,274.48004,1.118846,0.09376,2.1516213,48800
1981EC1 2461,11.4,0.15,191.31433,224.91751,116.4566,2.505775,0.15122,3.2014733,48800
1981EC20 3530,13.8,0.15,219.04827,75.211997,263.24062,1.173317,0.2237302,2.4016612,48800
1981EE27 3524,13.3,0.15,263.20027,330.89575,180.41621,13.065749,0.1273393,2.6149225,48800
1981EE37 4322,14.3,0.15,308.22506,319.1877,19.805195,4.523051,0.1830396,2.2756865,48800
1981EE43 4367,12.2,0.15,191.2886,67.738767,6.763397,11.170403,0.2336224,2.878649,48800
1981EF17 3503,13.5,0.15,133.95204,112.14852,187.49639,11.921833,0.1831731,2.6160773,48800
1981EG14 3498,13.4,0.15,161.21628,190.41486,223.80667,6.240688,0.1023846,2.3547527,48800
1981EH14 3685,13.4,0.15,1.174652,182.37324,203.23061,15.14486,0.1771873,2.6647909,48800
1981EH26 4321,13,0.15,177.8177,245.47458,135.26052,2.405947,0.2815263,3.0712343,48800
1981EH41 4395,12.3,0.15,316.54044,105.84835,189.76601,10.04365,0.0820474,2.9958295,48800
1981EJ17 4320,15.6,0.15,224.44935,277.21546,191.23903,6.444472,0.1132358,2.197037,48800
1981EK 3016,12.4,0.15,201.80946,317.40316,129.12226,2.890426,0.0447817,2.8337673,48800
1981EK14 4019,15.2,0.15,177.32112,145.24212,262.89836,2.480336,0.1285694,2.3373707,48800
1981EL 2788,13.3,0.15,284.20793,133.56407,14.855251,2.633169,0.1007282,2.5596617,48800
1981EL19 3741,13.3,0.15,18.608146,140.39482,182.72335,6.791613,0.1541574,2.7793163,48800
1981EM 3740,14,0.15,54.337628,53.42882,354.98583,5.775422,0.2626382,2.4652757,48800
1981EM4 3252,11.9,0.15,259.3483,156.71007,327.20455,12.714615,0.1116389,2.6651013,48800
1981EN12 4111,14.9,0.15,51.628764,333.34117,248.54168,2.66475,0.12766,2.2990525,48800
1981EQ19 3529,14,0.15,172.02646,184.51742,194.32667,2.758859,0.1839302,2.3823863,48800
1981EQ27 3742,13.2,0.15,279.63376,8.5674,164.26703,2.73515,0.1304139,2.5546123,48800
1981ER14 4319,13.7,0.15,315.01609,339.77226,325.41686,9.085601,0.2211522,2.3402882,48800
1981ER22 4432,14.8,0.15,194.72897,246.98091,114.71783,0.459615,0.2128731,2.3872876,48800
1981ET16 4564,13.3,0.15,181.1998,95.043262,194.34115,13.291413,0.1990164,2.5661672,48800
1981ET3 3122,14.2,0.15,96.613607,27.450147,336.27206,22.192992,0.4225863,1.7687554,48800
1981ET38 4020,13,0.15,281.1002,177.53587,194.58692,9.54873,0.1598758,2.7755294,48600
1981EU17 2980,13.2,0.15,354.32913,253.01133,172.68866,7.289859,0.1782901,2.5691917,48800
1981EU35 3619,13.9,0.15,222.14455,181.64079,161.5402,4.036145,0.2364736,2.3896269,48800
1981EV 3121,13.4,0.15,99.43018,87.451351,125.71752,6.361703,0.0854035,2.2279656,48800
1981EV20 3536,13.8,0.15,128.20356,113.90285,341.37149,6.551638,0.0495155,2.3425941,48800
1981EW14 4275,14.4,0.15,11.242055,46.658488,336.42807,13.019583,0.1775739,2.6557984,48800
1981EW3 3528,12.9,0.15,170.175,32.298252,277.24611,7.45007,0.1590402,2.5351335,48800
1981EW32 3806,14.7,0.15,47.179015,187.13133,199.72559,10.044962,0.3127647,2.5413903,48800
1981EX46 4241,15.2,0.15,248.32884,121.90768,247.84811,0.968927,0.0763741,2.9453386,48800
1981EY 2765,11.8,0.15,35.862065,141.98692,348.47017,14.034485,0.0563574,3.1507595,48800
1981EY20 4240,13.2,0.15,281.55811,22.583004,321.80862,1.155996,0.109736,2.9359511,48800
1981EY25 3207,12,0.15,318.95495,155.80987,168.10836,2.206834,0.0636094,2.9075328,48800
1981EY31 3891,14.9,0.15,308.21904,345.94542,269.78565,1.601218,0.1803105,2.4047725,48800
1981EZ17 4565,13.1,0.15,238.65615,35.973803,174.87722,14.779099,0.1305194,2.566299,48800
1981EZ2 4595,13,0.15,263.45744,345.13298,219.42734,8.624584,0.1027044,2.5339009,48800
1981FQ 4242,12.8,0.15,337.59487,202.56419,30.514972,0.323423,0.1494317,3.1141652,48800
1981GF1 4243,12.5,0.15,262.02545,359.31312,345.44467,9.019421,0.117858,3.0271104,48800
1981JA2 3927,14.1,0.15,108.3219,25.808173,255.87908,1.949268,0.1356698,2.1938298,48800
1981JS1 4397,13.8,0.15,112.48963,207.47673,323.69111,5.477432,0.1198113,2.3109,48800
1981JZ 3419,10.5,0.15,296.02163,209.86254,59.174525,17.605347,0.0678606,3.2071402,48800
1981KE 4142,13.8,0.15,166.54542,55.145714,60.809922,26.499051,0.1509942,1.9114843,48800
1981PA 3401,12.8,0.15,295.21101,108.31902,322.77949,21.797984,0.3578735,2.3687823,48800
1981PQ 3727,11.3,0.15,292.61757,149.79549,163.39293,5.246519,0.1354413,3.3247837,48800
1981QA 3102,16.7,0.15,157.10237,154.2684,172.42011,8.409632,0.4486661,2.1518558,48800
1981QA3 3916,12.1,0.15,207.31008,80.468904,28.38307,1.967499,0.1536732,3.2188048,48800
1981QB 4596,16,0.15,59.999881,248.23238,154.5898,37.142442,0.5175538,2.2404238,48800
1981QC1 3096,12.7,0.15,180.46955,165.52912,168.9184,12.153179,0.19361,2.6702719,48800
1981QM 3163,13.6,0.15,337.15899,121.55845,194.36134,3.084574,0.3325371,2.3955777,48800
1981QN 4323,13.6,0.15,61.3127,101.72787,260.2807,4.415133,0.2032752,2.2455951,48800
1981QN1 4143,12.1,0.15,351.44192,245.90399,103.62199,2.034422,0.1944095,3.0840156,48800
1981QZ 3645,12,0.15,130.94429,108.51019,262.37441,7.116584,0.0798732,2.7019367,48800
1981QZ2 4474,12.7,0.15,351.00763,158.664,131.77616,2.047536,0.1570566,3.1959777,48800
1981RD5 4434,13.2,0.15,286.69682,208.77516,166.18785,5.709914,0.1340786,2.4408382,48800
1981RK5 3587,12.3,0.15,96.832259,29.084987,33.251853,7.839888,0.0374781,2.7055659,48800
1981RM 3603,12.8,0.15,289.23288,347.43845,278.47692,5.230465,0.1233826,2.5714735,48800
1981RU3 3886,12.4,0.15,170.55358,122.60794,185.7824,5.055918,0.1010738,2.7733567,48800
1981RV4 4524,13.1,0.15,43.305153,148.9057,177.4095,7.277279,0.133602,2.3205639,48800
1981SE1 3807,13.4,0.15,125.01462,128.90233,161.18021,4.292893,0.1681016,2.2531459,48800
