Luyten Plate,Red Plate,Blue Plate,Right ascension,Declination,Nominal ctr (1855),"Galactic Long, Lat",MicroSky[tm],SAO stars,Exposure date,Exposure (min),Seeing (1-5),Hour angle,Notes
232,E-281,O-281,19h 34.734m,42° 19.186m,+42 19h 30m,"75.3, 10.57",µ32 Field 232,480,1951-Jul-09 R: 23:46 B: 00:47,R: 50 B: 12,R: 2  B: 2,R: 00h25m E B: 00h36m W
233,E-1145,O-1145,20h 4.925m,42° 24.821m,+42 20h 00m,"78.16, 5.77",µ33 Field 233,498,1954-Jul-27 R: 22:39 B: 23:36,R: 50 B: 12,R: 4  B: 4,R: 00h51m E B: 00h07m W
234,E-754,O-754,20h 35.099m,42° 30.140m,+42 20h 30m,"81.38, 1.22",µ33 Field 234,531,1953-Jun-13 R: 01:46 B: 01:28,R: 45 B: 12,R: 2  B: 2,R: 01h05m E B: 01h23m E
235,E-1133,O-1133,21h 5.371m,42° 34.650m,+42 21h 00m,"84.98, -3.04",µ33 Field 235,443,1954-Jul-05 R: 01:16 B: 00:57,R: 50 B: 13,R: 2-3  B: 2,R: 00h40m E B: 00h59m E
236,E-806,O-806,21h 35.673m,42° 38.869m,+42 21h 30m,"88.96, -6.95",µ33 Field 236,450,1953-Sep-04 R: 21:46 B: 22:37,R: 45 B: 12,R: 2  B: 1-2,R: 00h39m E B: 00h12m W
237,E-580,O-580,22h 6.002m,42° 42.538m,+42 22h 00m,"93.34, -10.46",µ34 Field 237,387,1952-Aug-26 R: 21:27 B: 22:24,R: 50 B: 10,R: 2-3  B: 2,R: 02h04m E B: 01h06m E
238,E-537,O-537,22h 36.359m,42° 45.168m,+42 22h 30m,"98.11, -13.52",µ34 Field 238,386,1952-Jul-20 R: 01:35 B: 01:20,R: 50 B: 10,R: 3  B: 3,R: 00h51m E B: 01h06m E
239,E-876,O-876,23h 6.720m,42° 47.062m,+42 23h 00m,"103.24, -16.05",µ34 Field 239,320,1953-Oct-30 R: 20:40 B: 21:34,R: 45 B: 12,R: 2  B: 2,R: 00h24m W B: 01h18m W
240,E-554,O-554,23h 37.103m,42° 48.154m,+42 23h 30m,"108.7, -18.01",µ34 Field 240,308,1952-Aug-18 R: 00:57 B: 01:52,R: 50 B: 10,R: 3-4  B: 3,R: 00h35m E B: 00h20m W,
241,E-1247,O-1247,0h 7.485m,36° 48.424m,+36 0h 00m,"113.22, -25.23",µ35 Field 241,258,1954-Oct-04 R: 23:05 B: 22:47,R: 50 B: 13,R: 3  B: 3,R: 00h06m W B: 00h12m E,
242,E-398,O-398,0h 35.753m,36° 47.976m,+36 0h 28m,"119.44, -25.97",µ35 Field 242,260,1951-Oct-03 R: 22:57 B: 22:41,R: 60 B: 10,R: 2  B: 2-3,R: 00h35m E B: 00h51m E,
243,E-406,O-406,1h 4.052m,36° 46.760m,+36 0h 56m,"125.74, -26.02",µ35 Field 243,308,1951-Nov-02 R: 21:47 B: 21:31,R: 50 B: 10,R: 2  B: 2,R: 00h16m E B: 00h31m E,
244,E-1189,O-1189,1h 32.332m,36° 44.767m,+36 1h 24m,"131.99, -25.41",µ35 Field 244,284,1954-Aug-30 R: 02:49 B: 03:45,R: 50 B: 13,R: 2-3  B: 2,R: 00h07m W B: 01h04m W,
245,E-1225,O-1225,2h 0.572m,36° 42.393m,+36 1h 52m,"138.06, -24.13",µ36 Field 245,323,1954-Sep-26 R: 01:18 B: 02:13,R: 50 B: 13,R: 2  B: 2,R: 00h05m E B: 00h50m W,
246,E-407,O-407,2h 28.840m,36° 39.164m,+36 2h 20m,"143.87, -22.23",µ36 Field 246,344,1951-Nov-02 R: 23:01 B: 22:45,R: 50 B: 10,R: 1-2  B: 2,R: 00h26m E B: 00h41m E,
247,E-1307,O-1307,2h 57.066m,36° 35.336m,+36 2h 48m,"149.33, -19.76",µ36 Field 247,333,1954-Dec-21 R: 20:41 B: 20:22,R: 45 B: 12,R: 2  B: 2-3,R: 00h00m  B: 00h19m E,
248,E-1333,O-1333,3h 25.266m,36° 30.926m,+36 3h 16m,"154.4, -16.79",µ37 Field 248,321,1955-Feb-12 R: 18:43 B: 19:38,R: 50 B: 12,R: 3  B: 3,R: 01h02m W B: 01h58m W,
249,E-1302,O-1302,3h 53.440m,36° 26.109m,+36 3h 44m,"159.07, -13.36",µ37 Field 249,303,1954-Dec-20 R: 21:49 B: 21:32,R: 45 B: 12,R: 3  B: 3,R: 00h08m W B: 00h09m E,
250,E-1458,O-1458,4h 21.569m,36° 20.995m,+36 4h 12m,"163.34, -9.54",µ37 Field 250,246,1955-Oct-23 R: 02:37 B: 02:24,R: 50 B: 8,R: 2  B: 2,R: 00h39m W B: 00h26m W,
251,E-1469,O-1469,4h 49.670m,36° 15.292m,+36 4h 40m,"167.22, -5.39",µ37 Field 251,200,1955-Nov-10 R: 01:42 B: 01:29,R: 50 B: 8,R: 2  B: 2,R: 00h27m W B: 00h13m W,
252,E-1315,O-1315,5h 17.726m,36° 9.882m,+36 5h 08m,"170.74, -0.95",µ38 Field 252,370,1954-Dec-29 R: 22:24 B: 23:15,R: 45 B: 12,R: 2  B: 2,R: 00h05m E B: 00h45m W,
253,E-1290,O-1290,5h 45.770m,36° 3.841m,+36 5h 36m,"173.92, 3.73",µ38 Field 253,363,1954-Nov-24 R: 00:55 B: 01:45,R: 45 B: 12,R: 2-3  B: 2-3,R: 00h21m E B: 00h29m W,
254,E-942,O-942,6h 13.785m,35° 57.667m,+36 6h 04m,"176.8, 8.62",µ38 Field 254,336,1954-Jan-02 R: 22:49 B: 23:35,R: 40 B: 12,R: 2-3  B: 3,R: 00h20m E B: 00h26m W,Position noted incorrectly on E plate.
255,E-1268,O-1268,6h 41.738m,35° 52.079m,+36 6h 32m,"179.37, 13.69",µ38 Field 255,357,1954-Nov-03 R: 03:35 B: 03:18,R: 45 B: 12,R: 1-2  B: 2,R: 00h01m W B: 00h16m E,
256,E-889,O-889,7h 9.680m,35° 46.516m,+36 7h 00m,"181.68, 18.9",µ39 Field 256,299,1953-Nov-10 R: 03:19 B: 04:09,R: 45 B: 12,R: 3  B: 3,R: 00h19m E B: 00h36m W
257,E-1336,O-1336,7h 37.577m,35° 40.862m,+36 7h 28m,"183.72, 24.24",µ39 Field 257,266,1955-Feb-12 R: 22:38 B: 22:21,R: 50 B: 12,R: 3  B: 3,R: 00h46m W B: 00h29m W
258,E-989,O-989,8h 5.447m,35° 35.627m,+36 7h 56m,"185.5, 29.67",µ39 Field 258,262,1954-Feb-25 R: 21:11 B: 21:56,R: 40 B: 12,R: 2  B: 2,R: 00h17m E B: 00h28m W
259,E-648,O-648,8h 33.290m,35° 30.554m,+36 8h 24m,"187, 35.19",µ39 Field 259,244,1953-Jan-09 R: 23:55 B: 00:42,R: 40 B: 10,R: 1-2  B: 1-2,R: 01h05m E B: 00h18m E
260,E-1342,O-1342,9h 1.075m,35° 26.183m,+36 8h 52m,"188.2, 40.77",µ40 Field 260,246,1955-Mar-12 R: 20:54 B: 20:36,R: 50 B: 12,R: 3  B: 2,R: 00h32m E B: 00h50m E
261,E-925,O-925,9h 28.885m,35° 22.103m,+36 9h 20m,"189.04, 46.4",µ40 Field 261,219,1953-Dec-09 R: 04:09 B: 03:52,R: 45 B: 12,R: 2  B: 2,R: 00h11m W B: 00h06m E
262,E-1345,O-1345,9h 56.639m,35° 18.819m,+36 9h 48m,"189.4, 52.06",µ40 Field 262,187,1955-Mar-13 R: 21:26 B: 22:21,R: 50 B: 12,R: 2  B: 2,R: 00h51m E B: 00h04m W
263,E-1032,O-1032,10h 24.387m,35° 15.944m,+36 10h 16m,"189.13, 57.72",µ41 Field 263,188,1954-Apr-03 R: 20:47 B: 21:37,R: 45 B: 12,R: 2  B: 2,R: 00h35m E B: 00h15m W
264,E-731,O-731,10h 52.147m,35° 13.875m,+36 10h 44m,"187.83, 63.35",µ41 Field 264,180,1953-May-06 R: 21:01 B: 20:44,R: 45 B: 10,R: 1-2  B: 1-2,R: 01h23m W B: 01h05m W
265,E-695,O-695,11h 19.871m,35° 12.441m,+36 11h 12m,"184.81, 68.88",µ41 Field 265,142,1953-Mar-08 R: 00:50 B: 00:34,R: 45 B: 10,R: 3-4  B: 4,R: 00h52m W B: 00h36m W
266,E-109,O-109,11h 47.576m,35° 11.666m,+36 11h 40m,"178.4, 74.17",µ41 Field 266,135,1950-May-14 R: 20:44 B: 20:25,R: 45 B: 12,R: 2  B: 2,R: 00h41m W B: 00h22m W
267,E-1599,O-1599,12h 15.297m,35° 11.617m,+36 12h 08m,"164.46, 78.84",µ42 Field 267,160,1956-May-07 R: 20:00 B: 20:50,R: 45 B: 8,R: 2  B: 3,R: 00h57m E B: 00h07m E
268,E-105,O-105,12h 43.035m,35° 12.263m,+36 12h 36m,"134.95, 81.73",µ42 Field 268,181,1950-May-13 R: 21:43 B: 22:33,R: 45 B: 12,R: 2  B: 2,R: 00h41m W B: 01h32m W
269,E-110,O-110,13h 10.759m,35° 13.516m,+36 13h 04m,"97.11, 80.91",µ42 Field 269,182,1950-May-14 R: 21:59 B: 21:40,R: 45 B: 12,R: 3  B: 2,R: 00h33m W B: 00h13m W
270,E-116,O-116,13h 38.503m,35° 15.638m,+36 13h 32m,"74.81, 77.08",µ42 Field 270,200,1950-May-15 R: 22:18 B: 23:10,R: 45 B: 12,R: 2-3  B: 2-3,R: 00h27m W B: 01h20m W
271,E-106,O-106,14h 6.184m,35° 18.630m,+36 14h 00m,"64.7, 72.09",µ43 Field 271,203,1950-May-13 R: 23:28 B: 23:07,R: 45 B: 12,R: 2  B: 2,R: 01h02m W B: 00h41m W
272,E-127,O-127,14h 34.004m,35° 21.736m,+36 14h 28m,"59.93, 66.67",µ43 Field 272,185,1950-May-20 R: 22:37 B: 22:20,R: 45 B: 12,R: 3  B: 2,R: 00h12m W B: 00h06m E
273,E-1610,O-1610,15h 1.798m,35° 25.784m,+36 14h 56m,"57.74, 61.08",µ43 Field 273,188,1956-Jun-02 R: 22:29 B: 23:26,R: 45 B: 8,R: 3-4  B: 3,R: 00h28m W B: 01h24m W
274,E-107,O-107,15h 29.616m,35° 30.074m,+36 15h 24m,"56.91, 55.44",µ44 Field 274,193,1950-May-13 R: 00:43 B: 00:23,R: 45 B: 12,R: 2  B: 2,R: 00h54m W B: 00h34m W
275,E-71,O-71,15h 57.444m,35° 34.831m,+36 15h 52m,"56.92, 49.78",µ44 Field 275,176,1950-Apr-12 R: 01:20 B: 03:15,R: 45 B: 12,R: 2  B: 2,R: 00h01m W B: 00h56m W
276,E-1093,O-1093,16h 25.280m,35° 40.033m,+36 16h 20m,"57.5, 44.14",µ44 Field 276,243,1954-Jun-26 R: 21:50 B: 22:47,R: 50 B: 13,R: 2  B: 2,R: 00h02m E B: 00h55m W
277,E-1069,O-1069,16h 53.210m,35° 45.523m,+36 16h 48m,"58.49, 38.52",µ44 Field 277,252,1954-May-26 R: 23:52 B: 00:42,R: 45 B: 15,R: 2  B: 1-2,R: 00h30m E B: 00h20m W
278,E-1132,O-1132,17h 21.135m,35° 51.469m,+36 17h 16m,"59.82, 32.96",µ45 Field 278,252,1954-Jul-05 R: 23:10 B: 00:06,R: 50 B: 12,R: 2  B: 2,R: 00h58m W B: 01h54m W
279,E-277,O-277,17h 49.089m,35° 57.092m,+36 17h 44m,"61.43, 27.47",µ45 Field 279,312,1951-Jul-08 R: 22:40 B: 23:39,R: 50 B: 12,R: 2-3  B: 2-3,R: 00h10m W B: 01h10m W
280,E-197,O-197,18h 17.070m,36° 3.062m,+36 18h 12m,"63.31, 22.08",µ45 Field 280,363,1950-Aug-08 R: 22:08 B: 23:02,R: 45 B: 12,R: 3  B: 3,R: 01h14m W B: 02h08m W
281,E-148,O-148,18h 45.098m,36° 8.835m,+36 18h 40m,"65.46, 16.79",µ45 Field 281,436,1950-Jun-14 R: 01:35 B: 01:13,R: 45 B: 12,R: 2  B: 2-3,R: 00h36m W B: 00h15m W
282,E-1434,O-1434,19h 13.186m,36° 14.681m,+36 19h 08m,"67.88, 11.63",µ46 Field 282,497,1955-May-19 R: 02:14 B: 01:57,R: 50 B: 12,R: 3  B: 3,R: 00h56m E B: 01h13m E
283,E-530,O-530,19h 41.288m,36° 20.382m,+36 19h 36m,"70.57, 6.63",µ46 Field 283,536,1952-Jul-16 R: 23:25 B: 00:20,R: 50 B: 10,R: 1-2  B: 1-2,R: 00h22m E B: 00h33m W
284,E-200,O-200,20h 9.401m,36° 25.295m,+36 20h 04m,"73.56, 1.82",µ46 Field 284,635,1950-Aug-09 R: 22:58 B: 23:53,R: 45 B: 12,R: 2-3  B: 2-3,R: 00h16m W B: 01h11m W
285,E-288,O-288,20h 37.574m,36° 30.326m,+36 20h 32m,"76.88, -2.77",µ46 Field 285,488,1951-Jul-12 R: 01:37 B: 01:15,R: 50 B: 12,R: 1-2  B: 2,R: 00h35m W B: 00h13m W
286,E-279,O-279,21h 5.791m,36° 34.885m,+36 21h 00m,"80.55, -7.1",µ47 Field 286,470,1951-Jul-08 R: 01:26 B: 02:26,R: 50 B: 12,R: 2  B: 3,R: 00h20m E B: 00h40m W
287,E-269,O-269,21h 34.034m,36° 38.928m,+36 21h 28m,"84.59, -11.13",µ47 Field 287,368,1951-Jul-05 R: 01:52 B: 02:46,R: 50 B: 12,R: 2  B: 2,R: 00h33m E B: 00h22m W
288,E-815,O-815,22h 2.219m,36° 41.919m,+36 21h 56m,"89, -14.79",µ47 Field 288,342,1953-Sep-07 R: 22:15 B: 21:57,R: 45 B: 12,R: 2-3  B: 2-3,R: 00h25m E B: 00h43m E,
289,E-778,O-778,22h 30.493m,36° 44.525m,+36 22h 24m,"93.84, -18.04",µ48 Field 289,345,1953-Aug-10 R: 00:59 B: 01:50,R: 45 B: 12,R: 2-3  B: 2,R: 00h01m W B: 00h52m W,
290,E-838,O-838,22h 58.772m,36° 46.599m,+36 22h 52m,"99.07, -20.82",µ48 Field 290,290,1953-Oct-01 R: 22:21 B: 23:12,R: 45 B: 12,R: 2  B: 2,R: 00h19m W B: 01h11m W,
291,E-873,O-873,23h 27.055m,36° 47.862m,+36 23h 20m,"104.68, -23.06",µ48 Field 291,257,1953-Oct-28 R: 20:47 B: 21:37,R: 45 B: 12,R: 2  B: 2,R: 00h03m W B: 00h53m W,
292,E-405,O-405,23h 55.339m,36° 48.425m,+36 23h 48m,"110.6, -24.72",µ48 Field 292,250,1951-Nov-02 R: 19:46 B: 19:30,R: 50 B: 10,R: 1-2  B: 2,R: 01h08m E B: 01h24m E,
293,E-1257,O-1257,0h 7.463m,30° 48.442m,+30 0h 00m,"111.9, -31.12",µ35 Field 293,264,1954-Oct-30 R: 20:11 B: 19:53,R: 50 B: 13,R: 2  B: 2,R: 01h06m E B: 01h24m E,
294,E-1244,O-1244,0h 33.672m,30° 48.048m,+30 0h 26m,"118.44, -31.92",µ35 Field 294,280,1954-Oct-03 R: 23:20 B: 23:01,R: 50 B: 13,R: 3  B: 3,R: 00h09m E B: 00h28m E,
295,E-601,O-601,0h 59.912m,30° 46.923m,+30 0h 52m,"125.08, -32.05",µ35 Field 295,271,1952-Sep-16 R: 23:31 B: 23:15,R: 60 B: 10,R: 3  B: 3,R: 01h30m E B: 01h45m E,
296,E-30,O-30,1h 26.300m,30° 43.765m,+30 1h 18m,"131.72, -31.55",µ35 Field 296,230,1949-Dec-21 R: 19:09 B: 19:51,R: 45 B: 12,R: 2-3  B: 2-3,R: 00h01m E B: 00h19m E,
297,E-413,O-413,1h 52.285m,30° 43.199m,+30 1h 44m,"138.09, -30.35",µ36 Field 297,257,1951-Nov-04 R: 23:00 B: 22:45,R: 60 B: 10,R: 2-3  B: 2,R: 00h18m W B: 00h03m W,Identification not in NE corner of E plate.
298,E-1248,O-1248,2h 18.499m,30° 40.167m,+30 2h 10m,"144.23, -28.58",µ36 Field 298,245,1954-Oct-04 R: 00:20 B: 00:02,R: 50 B: 13,R: 3  B: 3,R: 00h50m E B: 01h08m E,
299,E-1301,O-1301,2h 44.640m,30° 36.875m,+30 2h 36m,"149.99, -26.24",µ36 Field 299,202,1954-Dec-20 R: 20:36 B: 20:19,R: 45 B: 12,R: 2-3  B: 2-3,R: 00h03m W B: 00h14m E,
300,E-847,O-847,3h 10.793m,30° 33.269m,+30 3h 02m,"155.35, -23.41",µ36 Field 300,194,1953-Oct-08 R: 01:47 B: 02:37,R: 45 B: 12,R: 2  B: 2,R: 00h03m W B: 00h54m W,
301,E-1457,O-1457,3h 36.956m,30° 28.832m,+30 3h 28m,"160.29, -20.13",µ37 Field 301,185,1955-Oct-23 R: 01:29 B: 01:16,R: 50 B: 8,R: 2  B: 2,R: 00h15m W B: 00h02m W,
302,E-1468,O-1468,4h 3.078m,30° 24.286m,+30 3h 54m,"164.8, -16.48",µ37 Field 302,187,1955-Nov-10 R: 00:34 B: 00:21,R: 50 B: 8,R: 1-2  B: 1-2,R: 00h05m W B: 00h08m E,
303,E-1454,O-1454,4h 29.159m,30° 19.469m,+30 4h 20m,"168.92, -12.51",µ37 Field 303,163,1955-Oct-22 R: 02:02 B: 02:59,R: 50 B: 10,R: 2  B: 2,R: 00h08m E B: 00h49m W,Date noted incorrectly on O plate.
304,E-1314,O-1314,4h 55.232m,30° 14.200m,+30 4h 46m,"172.68, -8.27",µ37 Field 304,190,1954-Dec-29 R: 21:15 B: 22:05,R: 45 B: 12,R: 2  B: 2,R: 00h53m E B: 00h03m E
305,E-1455,O-1455,5h 21.248m,30° 8.841m,+30 5h 12m,"176.1, -3.79",µ38 Field 305,316,1955-Oct-22 R: 03:14 B: 04:09,R: 50 B: 9,R: 2  B: 2-3,R: 00h12m W B: 01h07m W
306,E-1459,O-1459,5h 47.271m,30° 3.476m,+30 5h 38m,"179.23, 0.89",µ38 Field 306,346,1955-Oct-23 R: 03:46 B: 03:33,R: 50 B: 8,R: 2  B: 2,R: 00h28m W B: 00h09m W
307,E-411,O-411,6h 13.269m,29° 58.199m,+30 6h 04m,"182.09, 5.74",µ38 Field 307,351,1951-Nov-03 R: 02:38 B: 02:22,R: 50 B: 10,R: 3  B: 3,R: 00h28m E B: 00h44m E
308,E-920,O-920,6h 39.260m,29° 52.550m,+30 6h 30m,"184.73, 10.73",µ38 Field 308,337,1953-Dec-06 R: 01:48 B: 02:39,R: 45 B: 12,R: 1  B: 1,R: 00h28m W B: 01h18m W
309,E-1337,O-1337,7h 5.209m,29° 47.123m,+30 6h 56m,"187.16, 15.84",µ39 Field 309,292,1955-Feb-23 R: 20:16 B: 21:12,R: 50 B: 12,R: 2  B: 1-2,R: 00h21m E B: 00h35m W
310,E-678,O-678,7h 31.133m,29° 42.072m,+30 7h 22m,"189.39, 21.05",µ39 Field 310,275,1953-Feb-14 R: 21:28 B: 21:12,R: 40 B: 10,R: 2  B: 2,R: 00h08m E B: 00h24m E
311,E-1344,O-1344,7h 57.067m,29° 37.103m,+30 7h 48m,"191.47, 26.35",µ39 Field 311,222,1955-Mar-13 R: 20:13 B: 21:08,R: 50 B: 12,R: 3  B: 2,R: 00h05m E B: 00h50m W
312,E-1351,O-1351,8h 22.944m,29° 32.204m,+30 8h 14m,"193.39, 31.72",µ39 Field 312,208,1955-Mar-21 R: 20:18 B: 20:00,R: 50 B: 12,R: 2  B: 2,R: 00h05m W B: 00h13m E
313,E-924,O-924,8h 48.815m,29° 27.931m,+30 8h 40m,"195.16, 37.16",µ40 Field 313,202,1953-Dec-09 R: 03:00 B: 02:42,R: 45 B: 12,R: 2  B: 2,R: 00h19m E B: 00h37m E
314,E-1365,O-1365,9h 14.647m,29° 24.017m,+30 9h 06m,"196.79, 42.64",µ40 Field 314,178,1955-Mar-24 R: 20:43 B: 21:58,R: 50 B: 12,R: 3-4  B: 3-4,R: 00h09m E B: 01h06m W
315,E-466,O-466,9h 40.491m,29° 20.562m,+30 9h 32m,"198.27, 48.18",µ40 Field 315,179,1952-Jan-30 R: 23:51 B: 23:35,R: 60 B: 10,R: 2  B: 2,R: 00h57m E B: 01h13m E
316,E-1396,O-1396,10h 6.331m,29° 17.680m,+30 9h 58m,"199.57, 53.75",µ40 Field 316,190,1955-Apr-17 R: 19:30 B: 20:25,R: 50 B: 12,R: 2  B: 2,R: 00h40m E B: 00h15m W
317,E-1387,O-1387,10h 32.150m,29° 15.386m,+30 10h 24m,"200.66, 59.35",µ41 Field 317,174,1955-Apr-14 R: 19:56 B: 19:39,R: 50 B: 12,R: 3  B: 3,R: 00h51m E B: 01h08m E
318,E-1357,O-1357,10h 57.949m,29° 13.537m,+30 10h 50m,"201.43, 64.96",µ41 Field 318,147,1955-Mar-22 R: 23:15 B: 22:57,R: 50 B: 12,R: 2-3  B: 2-3,R: 00h32m W B: 00h14m W
319,E-99,O-99,11h 23.747m,29° 12.276m,+30 11h 16m,"201.65, 70.59",µ41 Field 319,130,1950-May-05 R: 20:20 B: 21:15,R: 45 B: 12,R: 2  B: 2,R: 00h05m W B: 01h00m W
320,E-1379,O-1379,11h 49.544m,29° 11.640m,+30 11h 42m,"200.7, 76.21",µ41 Field 320,141,1955-Apr-11 R: 21:30 B: 21:13,R: 50 B: 12,R: 3  B: 3,R: 00h46m E B: 01h04m E
321,E-1398,O-1398,12h 15.324m,29° 11.633m,+30 12h 08m,"196.28, 81.78",µ42 Field 321,147,1955-Apr-17 R: 21:55 B: 22:50,R: 50 B: 12,R: 2  B: 3,R: 00h24m E B: 00h31m W
322,E-64,O-64,12h 41.120m,29° 12.254m,+30 12h 34m,"169.94, 86.92",µ42 Field 322,160,1950-Apr-10 R: 23:59 B: 00:55,R: 45 B: 12,R: 2  B: 2-3,R: 00h43m W B: 01h14m W
323,E-1393,O-1393,13h 6.935m,29° 13.401m,+30 13h 00m,"65.36, 85.99",µ42 Field 323,151,1955-Apr-15 R: 22:17 B: 22:00,R: 50 B: 12,R: 3  B: 3,R: 01h01m E B: 01h18m E
324,E-131,O-131,13h 32.735m,29° 15.167m,+30 13h 26m,"48.48, 80.66",µ42 Field 324,143,1950-Jun-05 R: 21:33 B: 21:08,R: 45 B: 12,R: 2  B: 2,R: 01h11m W B: 00h46m W
325,E-86,O-86,13h 58.538m,29° 17.546m,+30 13h 52m,"45.19, 75.07",µ43 Field 325,161,1950-Apr-18 R: 00:06 B: 23:43,R: 45 B: 12,R: 2-3  B: 2-3,R: 00h10m W B: 00h13m E
326,E-70,O-70,14h 24.327m,29° 20.892m,+30 14h 18m,"44.59, 69.46",µ43 Field 326,177,1950-Apr-12 R: 00:54 B: 00:32,R: 45 B: 12,R: 2  B: 2,R: 00h08m W B: 00h14m E
327,E-1390,O-1390,14h 50.188m,29° 24.079m,+30 14h 44m,"44.94, 63.82",µ43 Field 327,147,1955-Apr-14 R: 23:49 B: 23:32,R: 50 B: 12,R: 3  B: 3,R: 01h16m E B: 01h34m E
328,E-1092,O-1092,15h 16.071m,29° 27.659m,+30 15h 10m,"45.78, 58.2",µ43 Field 328,174,1954-Jun-26 R: 20:35 B: 21:30,R: 50 B: 13,R: 2  B: 2,R: 00h08m E B: 00h47m W
329,E-121,O-121,15h 41.909m,29° 32.159m,+30 15h 36m,"46.92, 52.62",µ44 Field 329,173,1950-May-18 R: 00:12 B: 23:51,R: 45 B: 12,R: 2-3  B: 2-3,R: 00h30m W B: 00h10m W
330,E-134,O-134,16h 7.803m,29° 36.617m,+30 16h 02m,"48.26, 47.05",µ44 Field 330,180,1950-Jun-07 R: 22:51 B: 22:27,R: 45 B: 12,R: 2  B: 2,R: 00h02m W B: 00h22m E
331,E-1097,O-1097,16h 33.687m,29° 41.726m,+30 16h 28m,"49.78, 41.54",µ44 Field 331,210,1954-Jun-27 R: 22:09 B: 23:04,R: 50 B: 13,R: 2  B: 2,R: 00h12m W B: 01h08m W
332,E-129,O-129,16h 59.646m,29° 46.901m,+30 16h 54m,"51.43, 36.05",µ44 Field 332,261,1950-May-20 R: 01:09 B: 00:48,R: 45 B: 12,R: 3  B: 3,R: 00h17m W B: 00h02m E
333,E-152,O-152,17h 25.613m,29° 52.368m,+30 17h 20m,"53.24, 30.62",µ45 Field 333,275,1950-Jun-17 R: 23:55 B: 00:50,R: 45 B: 12,R: 3  B: 2,R: 00h27m W B: 01h23m W
334,E-532,O-532,17h 51.570m,29° 57.650m,+30 17h 46m,"55.18, 25.27",µ45 Field 334,281,1952-Jul-18 R: 22:09 B: 23:14,R: 60 B: 10,R: 1-2  B: 1-2,R: 00h19m W B: 01h25m W
335,E-282,O-282,18h 17.553m,30° 2.991m,+30 18h 12m,"57.29, 19.99",µ45 Field 335,303,1951-Jul-10 R: 23:07 B: 22:44,R: 50 B: 12,R: 2  B: 2,R: 00h17m W B: 00h06m E
336,E-267,O-267,18h 43.626m,30° 8.758m,+30 18h 38m,"59.57, 14.79",µ45 Field 336,395,1951-Jul-05 R: 22:12 B: 23:09,R: 50 B: 12,R: 3  B: 3,R: 01h24m E B: 00h27m E
337,E-153,O-153,19h 9.626m,30° 14.012m,+30 19h 04m,"62.03, 9.71",µ46 Field 337,464,1950-Jun-17 R: 01:44 B: 01:21,R: 45 B: 12,R: 3  B: 3,R: 00h33m W B: 00h10m W
338,E-275,O-275,19h 35.699m,30° 19.173m,+30 19h 30m,"64.71, 4.75",µ46 Field 338,534,1951-Jul-07 R: 00:24 B: 01:23,R: 50 B: 12,R: 3  B: 3,R: 00h05m W B: 01h04m W
339,E-771,O-771,20h 1.798m,30° 24.083m,+30 19h 56m,"67.63, -0.07",µ46 Field 339,582,1953-Jul-10 R: 01:08 B: 02:00,R: 45 B: 12,R: 3-4  B: 4,R: 00h37m W B: 01h28m W
340,E-332,O-332,20h 27.921m,30° 28.902m,+30 20h 22m,"70.82, -4.71",µ46 Field 340,481,1951-Aug-31 R: 20:55 B: 21:51,R: 50 B: 10,R: 1  B: 1,R: 00h41m E B: 00h16m W
341,E-757,O-757,20h 54.034m,30° 32.923m,+30 20h 48m,"74.3, -9.15",µ47 Field 341,395,1953-Jun-14 R: 01:43 B: 01:26,R: 45 B: 12,R: 2-3  B: 2,R: 01h23m E B: 01h40m E
342,E-803,O-803,21h 20.204m,30° 36.934m,+30 21h 14m,"78.14, -13.34",µ47 Field 342,333,1953-Sep-02 R: 22:03 B: 22:53,R: 45 B: 12,R: 3  B: 3,R: 00h15m E B: 00h35m W
343,E-1212,O-1212,21h 46.364m,30° 40.044m,+30 21h 40m,"82.33, -17.25",µ47 Field 343,316,1954-Sep-21 R: 21:28 B: 22:24,R: 50 B: 13,R: 4  B: 3,R: 00h59m W B: 00h54m W
344,E-383,O-383,22h 12.544m,30° 42.842m,+30 22h 06m,"86.93, -20.83",µ47 Field 344,330,1951-Sep-25 R: 20:40 B: 21:47,R: 60 B: 10,R: 2-3  B: 3-4,R: 01h01m E B: 00h06m W
345,E-1174,O-1174,22h 38.746m,30° 45.262m,+30 22h 32m,"91.95, -24.02",µ48 Field 345,348,1954-Aug-08 R: 00:40 B: 00:22,R: 50 B: 13,R: 3  B: 3,R: 00h35m E B: 00h54m E
346,E-1184,O-1184,23h 4.934m,30° 46.864m,+30 22h 58m,"97.39, -26.75",µ48 Field 346,266,1954-Aug-28 R: 00:19 B: 01:15,R: 50 B: 13,R: 2-3  B: 2-3,R: 00h03m E B: 00h53m W
347,E-914,O-914,23h 31.158m,30° 47.971m,+30 23h 24m,"103.24, -28.98",µ48 Field 347,237,1953-Dec-06 R: 18:17 B: 19:08,R: 45 B: 12,R: 3  B: 3,R: 00h03m W B: 00h54m W
348,E-606,O-606,23h 56.063m,31° 4.726m,+30 23h 50m,"109.2, -30.31",µ48 Field 348,282,1952-Sep-17 R: 23:02 B: 22:47,R: 60 B: 10,R: 2-3  B: 2-3,R: 00h51m E B: 01h05m E
